Estructura de generación (MW)

Hora,Eólica,Nuclear,Fuel/gas,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Enlace balear,Solar fotovoltaica,Solar térmica,Térmica renovable,Cogeneración y residuos
"2024-12-04 22:35","8805","5093","0","304","9672","3748","-614","-102","15","4","467","2050",
"2024-12-04 22:40","8832","5097","0","306","9579","3491","-549","-102","15","4","467","2053",
"2024-12-04 22:45","8850","5095","0","306","9272","3536","-551","-102","15","4","467","2012",
"2024-12-04 22:50","8806","5092","0","295","8602","3671","-5","-102","15","4","467","2049",
"2024-12-04 22:55","8888","5098","0","277","8669","3558","-456","-102","15","4","467","2049",
"2024-12-04 23:00","8992","5097","0","277","8566","3222","-385","-92","15","4","467","2053",
"2024-12-04 23:05","9576","5094","0","263","8716","2786","-944","-82","15","4","460","2016",
"2024-12-04 23:10","9746","5096","0","244","8494","2497","-862","-82","15","4","460","2045",
"2024-12-04 23:15","9851","5098","0","247","8244","2317","-716","-82","15","4","460","2051",
"2024-12-04 23:20","9805","5095","0","250","7919","2367","-571","-82","15","4","460","2134",
"2024-12-04 23:25","9592","5094","0","251","7658","2215","-461","-82","15","5","460","2133",
"2024-12-04 23:30","9541","5095","0","249","7261","2250","-305","-82","15","4","460","2131",
"2024-12-04 23:35","9249","5096","0","250","6923","2415","-54","-82","15","5","460","2135",
"2024-12-04 23:40","9142","5096","0","250","6880","2427","-125","-82","14","4","460","2137",
"2024-12-04 23:45","8865","5098","0","250","6821","2416","-172","-82","14","4","460","2129",
"2024-12-04 23:50","8560","5093","0","249","6778","2404","-129","-82","14","5","460","2093",
"2024-12-04 23:55","8387","5096","0","249","6762","2426","3","-81","14","5","460","2123",
"2024-12-05 00:00","8265","5095","0","249","6725","2670","-339","-82","14","5","460","2123",
"2024-12-05 00:05","8223","5093","0","249","7133","2544","-324","-82","14","5","495","2125",
"2024-12-05 00:10","8150","5095","0","249","7410","2500","-553","-82","14","5","495","2087",
"2024-12-05 00:15","8047","5098","0","249","7258","2447","-396","-82","14","5","495","2136",
"2024-12-05 00:20","7873","5095","0","249","7129","2436","-331","-82","14","5","495","2140",
"2024-12-05 00:25","7779","5094","0","249","6978","2444","-184","-82","14","5","495","2145",
"2024-12-05 00:30","7724","5095","0","249","7047","2488","-282","-82","14","5","495","2108",
"2024-12-05 00:35","7655","5094","0","249","7088","2194","-106","-82","14","6","495","2144",
"2024-12-05 00:40","7564","5097","0","249","7219","2218","-315","-82","14","6","495","2142",
"2024-12-05 00:45","7454","5095","0","249","7214","2121","-282","-82","14","6","495","2142",
"2024-12-05 00:50","7504","5097","0","250","7101","1883","-341","-82","14","6","495","2144",
"2024-12-05 00:55","7569","5095","0","250","7052","1761","-341","-82","14","6","495","2136",
"2024-12-05 01:00","7514","5096","0","250","6822","1683","-517","-82","14","6","495","2132",
"2024-12-05 01:05","7544","5092","0","250","6927","1786","-490","-82","14","6","495","2137",
"2024-12-05 01:10","7720","5098","0","250","6886","1696","-464","-82","14","6","495","2128",
"2024-12-05 01:15","7762","5096","0","250","6646","1557","-145","-82","14","6","495","2099",
"2024-12-05 01:20","7860","5098","0","250","6408","1496","-190","-82","14","6","495","2139",
"2024-12-05 01:25","7983","5094","0","250","6347","1492","-422","-82","14","6","495","1904",
"2024-12-05 01:30","8025","5102","0","251","6207","1613","-568","-82","14","6","495","1906",
"2024-12-05 01:35","7970","5101","0","249","6091","1703","-563","-82","14","7","495","1866",
"2024-12-05 01:40","7742","5099","0","251","6070","1725","-438","-82","14","6","495","1904",
"2024-12-05 01:45","7806","5093","0","249","5903","1589","-618","-82","14","6","495","2138",
"2024-12-05 01:50","7758","5096","0","251","5734","1622","-280","-82","14","6","495","2133",
"2024-12-05 01:55","7754","5095","0","248","5777","1543","-392","-82","14","6","495","2092",
"2024-12-05 02:00","7781","5096","0","250","5786","1444","-350","-82","14","6","495","2126",
"2024-12-05 02:05","7829","5095","0","249","5861","1395","-288","-82","14","6","496","2129",
"2024-12-05 02:10","7887","5095","0","249","5847","1349","-501","-82","14","6","496","2137",
"2024-12-05 02:15","7931","5098","0","249","5911","1370","-552","-82","14","6","496","2136",
"2024-12-05 02:20","7925","5097","0","249","5550","1397","-344","-82","14","6","496","2139",
"2024-12-05 02:25","7828","5097","0","249","5653","1420","-350","-82","14","6","496","2137",
"2024-12-05 02:30","7748","5094","0","252","5583","1391","-432","-82","14","7","496","2143",
"2024-12-05 02:35","7683","5094","0","248","5505","1394","-534","-82","14","7","496","2135",
"2024-12-05 02:40","7667","5093","0","248","5565","1354","-507","-82","14","7","496","2109",
"2024-12-05 02:45","7665","5094","0","249","5564","1365","-323","-82","14","7","496","2152",
"2024-12-05 02:50","7608","5092","0","249","5369","1362","-164","-82","14","7","496","2151",
"2024-12-05 02:55","7633","5095","0","250","5510","1383","-391","-82","14","6","496","2138",
"2024-12-05 03:00","7588","5093","0","249","5481","1415","-211","-82","14","7","496","2117",
